actives,decoys,cid
C1CC1CNCC2=CC3=C(N2)C=C(C=C3)CN4C=C(N=N4)C5=C6C=NNC6=CC=C5,C=C(C)N(C)c1cc(C)c(C)cc1NCCCn1c(C)cnc1-c1ccnc(N)n1,156461638
C1CC1CNCC2=CC3=C(N2)C=C(C=C3)CN4C=C(N=N4)C5=C6C=NNC6=CC=C5,C=c1nc(NC(CCc2ccccc2)C(C)n2nnc3ccccc32)nc(N)c1=C,156461638
C1CC1CNCC2=CC3=C(N2)C=C(C=C3)CN4C=C(N=N4)C5=C6C=NNC6=CC=C5,Cc1ccc(-c2ccc(Nc3ncc(C=Cc4cccnc4)cn3)nn2)cc1,156461638
C1CC1CNCC2=CC3=C(N2)C=C(C=C3)CN4C=C(N=N4)C5=C6C=NNC6=CC=C5,C=CC(=C)c1nc2n(n1)C(CCC)c1cc(N3CCc4cc[nH]c4CC3)ncc1N2,156461638
C1CC1CNCC2=CC3=C(N2)C=C(C=C3)CN4C=C(N=N4)C5=C6C=NNC6=CC=C5,C=CC(=CC)c1nc(-c2ccc3c(c2)CCC(C)N3CCNc2cnccn2)n[nH]1,156461638
C1CC1CNCC2=CC3=C(N2)C=C(C=C3)CN4C=C(N=N4)C5=C6C=NNC6=CC=C5,CN=c1[nH]c(C2CCN(Cc3ccncc3)c3ccccc32)nc2c(N)nccc12,156461638
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCN1CCC(C(=O)NC(CC(=O)Nc2ccccc2O)c2ccc(Br)nc2N)C1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1=NC2=Nc3ccccc3NC(=O)C2=CC1C(C)NC(=O)C1=CC(Br)NC=C1O,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1(Oc2ccc(Br)cc2NC(=O)CCc2cc(NC(N)=O)ccn2)C=CC(N)C1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=c1nc(-c2ccc(CCNC(=O)C3C(=O)NCCC3C(N)=O)cc2Br)[nH]c1=CC,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,NC(=O)C=C(Br)C1=NOc2cc(Nc3cccc(C4CCC(=O)N4)c3N)ccc2C1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,NCCNC(=O)Nc1cc(CN2C(=O)NC3(CCc4ccccc43)C2=O)ccc1Br,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1cccc(OCC(=O)NNC(=O)Nc2cc(Br)cc3c(C4CC4C)n[nH]c23)c1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCC(C)(C#N)C(CO)NC(=O)c1ccccc1NC(=O)NC1=CC(=NBr)C=C1C,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC=C(Br)C=C1C(N)=CC(O)=C(C(=O)CCC(=O)NN=Cc2c[nH]nc2CC)C1C,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1cccc(NC(=O)NC(=O)NCC(C)(O)C(=N)N(C)c2cccc(Br)c2)c1C,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCC1CC1c1ccc(OCC(=O)Nc2cc(Br)c(N)cc2NC(=N)N)cc1OC,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCNC(=O)C(C)(NC(=O)C(=O)Nc1ccc(NCC)cc1N)c1ccc(Br)cc1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=C(Br)N=C(N)NCc1cc(Oc2ccc(C#N)c(C(CC)C(N)=O)c2)ccc1O,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(C)(CO)C1CN(C(N)=O)CCN(C(=O)c2cc(-c3ccc(N)c(Br)c3)c[nH]2)C1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCC(C)C1NC(=O)NC(C)=CC(Br)=CC(c2ccc3c(c2)NC(=O)C3)=NNC1=O,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCC(C)(C)CC1CC(NC(=O)c2ccc(-c3nc[nH]n3)o2)CCN1C(=O)CCBr,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(=Cc1ccnc(NC(=O)C(C)N)c1C(N)=O)C(=O)Nc1cc(Br)c(C)cc1C,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=CCNC(=O)C(C(C)O)N(C(=O)Nc1ccc(Br)cc1)c1ccc(C#N)cc1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCNc1c(Br)cc(NC(=O)NC2(C(C)(C)C)CCC(=O)NC2=O)c2c1C=CCN2,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=c1[nH]c(=O)c(CNC(=O)CCNC(=O)Nc2ccc3c(c2)CCCN3)cc1=CBr,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CN=C(N)C(C)NC(=O)NC(=Cc1ccc(OC)cc1)C(=O)Nc1ccc(Br)cc1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(C)CC(C)(C(N)=O)c1ccc(NC(=O)C(=O)Nc2ccc(C#N)c(Br)n2)cc1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1cc2c(cc1C)C(=CC(=O)NCN)C(=NNC(=O)c1ccc(Br)cc1)C(=O)N2,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=C1OCCC(CNc2nc(N)cc3cc(C(=O)N(C)CC)[nH]c(=O)c23)C1=CCBr,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Nc1ccc2c(c1)-c1cc(O)c(Br)cc1C2NC(=O)CCNC(=O)c1ccncn1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Nc1cccc(N(CC(=O)Nc2ccc(Br)cn2)C(=O)CC(O)C2CCNCC2)c1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=c1ncc(C)c(OC)c1=C(CNC(=O)C(C)(N)CC)C(=O)Nc1ccncc1Br,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1noc(CCC(N)=O)c1NNC(=O)NC(C)c1cccc2cccc(Br)c12,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(C)NC(=O)C(C)NC(=O)Nc1ccc(CNC(=O)Nc2ccc(Br)cc2)cc1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCc1cccc(C(Br)=CNc2cc(C)c(NC(=O)NC(C)(C)C(N)=O)c(=O)[nH]2)c1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=NC(C(=O)Nc1ccc(NCC(=O)Nc2ccc(NC(C)=O)cc2)cc1)=C(C)Br,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1ccc(NC(=O)C(=O)NC2(C3=NNC(=O)C(=CC=CBr)N3)CCCCC2)cc1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1cc2cc(NC(=O)NC(=O)NC(C)c3cccc(N)c3)c(=O)n(C)c2cc1Br,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCC1NN=CCC(O)Cc2onc(-c3cnc4ccc(Br)cc4c3)c2CC(=O)N1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1ccc2[nH]cc(NC(=O)NC(C)(C)C(=O)Nc3cc(NC=O)ccc3Br)c2c1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(N)=c1cc(C(=O)NNC(=O)Nc2cc(C)cc(Br)c2)c(=O)n2c1=CCCCC2,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=CC(=CC)C1CCCCCN1C(=O)NC(=CC(Br)=CC(C)=CC(N)=O)C(=O)NN,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=CCN1C(=O)C(NC(=O)c2cc(Br)cc(N)c2C(=O)NC)=CC1=NC(C=C)=CC,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1ccc(NNC(=O)NC(=O)CNC(=O)Nc2c(C)c(C)cc(C)c2C)cc1Br,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCC(=O)N=C(NC(=O)C(=O)NN=Cc1ccc(C)cc1)Nc1cc(C)cc(Br)c1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,NCCC12C=CCCC=CC(Br)=C(Oc3c(N)cccc3NNC(=O)C1)C(=O)NC2,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1cc(C)c2c(c1)NC(=O)CCNC(=Cc1ccc(Br)cc1)NC(=O)NNC2=O,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,O=C(Nc1ccc(Br)cc1)Nc1cccc(NC2CCN(C(=O)NCCO)CC2)c1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(Br)=Cc1cc(NC(=O)Nc2ccc3c(c2)NC(=O)CC(=O)N3)cc(N(C)C)c1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,N#Cc1ccc(C2CN(CC(O)Cn3ccc(Br)c3C(N)=O)CCO2)cc1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1=NC=C(C(N)=O)C(c2cccc(OCC(=O)Nc3ccnc(N)c3)c2)C1=CBr,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=C(Br)C=C1NC(=N)C(O)=C1NC(=O)CCN(CC)C(=O)NCC1(CC)CCCC1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(C)=C(CBr)NC1CCN(C(=O)CCC(=O)Nc2ccc(N)c(C(N)=O)c2)CC1,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC=CC(C(Br)=CC(NC(=O)c1cc(C(C)=O)c(C)n1C)=C(N)C(=O)NC)=C(C)N,171400790
C1=CC=C(C=C1)CNCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=CCNc1cc(N)c(NCCc2ccc(NC(=O)C(=O)NCCO)cc2)cc1Br,171400790
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(F)=C(C(F)Br)C1NCCCC1N(C(=O)Nc1ccccc1)C(CC(N)=O)C(N)=O,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCCC(C(=O)NC1CCOC1)C(NC(=O)N=c1[nH]c2cccc(C)c2[nH]1)C(F)(F)Br,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(=O)NNC(=O)NC(C(=O)NC1=CC2NC(=CCBr)C(=C(F)F)C=C2C=C1)C(C)C,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=C1C(=C(F)F)NC(NC(=O)Nc2ccc(NC(=O)NCCO)cc2Br)C(=CC)C1C,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1(C)C=NNC(=C(Br)CF)CC(O)CC(CC(=O)Nc2ccc(F)cc2)NC(=O)N1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1cc(C)c(NC(=O)Nc2cc(F)c(Br)cc2NC(=O)NC2CC2CCF)c(=O)[nH]1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,NC(=O)CCC(=O)NC(=O)Nc1ccc(NC2NC3=C(F)CC=C3C2=CCF)cc1Br,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1CCN(CC(=O)N(CC(=O)Nc2cc(F)ccc2Br)C(N)=O)C(C)C(=CCF)N1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1cc(C(=O)N(C)CC(=O)NCC(O)C2NNc3cc(Br)cc(C)c32)cc(F)n1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1(C(=N)NCC(F)Br)CCc2cccc(F)c2CC(CO)CNC(=O)NC(=O)N1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,COc1ccc(Br)cc1CNC(=O)C(NC(=O)Nc1cc(C(N)F)cc(F)n1)C(C)C,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1=C(NC(=O)NCC(C)Br)C(=O)Nc2cc(F)ccc2CC(F)=CC(C)NC(=O)N1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,O=C(CCc1cc2c(cc1F)NCC2NBr)NCC(=O)NC(=O)Nc1ccc(F)cc1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,O=C(CNc1ccc(Br)cc1F)NC1CCC(C(=O)Nc2cncc(CCF)n2)OC1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,COc1cc(NC(=O)C(=CC(F)F)C(C=N)=CBr)ncc1NNC(=O)C1C=CC(C)C1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,COC1(C)CC(NC(=O)C(=O)Nc2ccc(-c3ccc(F)c(Br)n3)nc2N)C1(C)C,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC=CC(=CC(=O)Nc1ccc(C(F)(F)Br)c(C)c1)NC(=O)NCC(=O)NC1CCN1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(CCc1ccc(Br)cc1)N(C)C(=O)NC(C(=O)NC(N)=O)C(=CCF)C(F)=CN,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,O=C(NNC(=O)C1CC=CNC1)C(=O)Nc1ccc2cc(Br)c(NCC(F)F)cc2c1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(N)=CC1=CC=C(Br)C(C)C(=O)NNC(=O)C(C(N)=O)C(c2ccc(F)c(F)c2)=N1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Nc1ccc(F)cc1CN(C(=O)CNC(=O)NC1CNC(=O)C1)c1ccc(F)c(Br)c1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,O=C(Nc1cccc(Br)c1)N1CCN(C(=O)NC2CCc3[nH]c(F)c(F)c3C2O)CC1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1=C2C(=CCNCC(F)(F)Br)CCCC2NC(=O)NCc2noc(C)c2CNC1=O,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCC(NC(=O)Nc1cnc(Br)c(C(N)=O)c1)C(=O)Nc1cc(C)c(CCF)cc1F,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1c(F)c(F)cc(Br)c1N(CCN)C(=O)C(C)NC(=O)c1ccccc1NC(N)=O,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,NC(=O)C(=O)N1CCCCC(NC(=O)c2cc(F)c(Br)cc2NCCNCCF)CC1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(CC#N)NC(=O)Nc1cc(CNC(=O)C(=O)Nc2cccc(F)c2)cc(Br)c1F,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1=C(C(=CBr)N(F)F)C=C(CNC(=O)NC2(C(=O)NCCO)CCCCCC2)CN1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(C(N)=O)N(C)C(=O)Nc1cc(F)cc(CNC(=O)NCc2cccc(Br)c2F)c1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(=O)NC(=O)Nc1ccc(NC(=O)C2=C(N)N3CCCC3C(Br)=C2C)cc1F,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1(C)CCCC1NC(=O)NCC(=O)N1CCC(F)(F)C1=C1C=C(Br)C=CNC1=O,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CNc1ccc(Br)cc1NC1CC(Oc2cccc(NC(N)=O)c2)C(=O)N(C)C1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(=O)Nc1ccc(F)cc1NC(=O)NC(C)c1cc(NC(=O)N(C)C)c(Br)cc1F,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCC(C)(C1CCCN1)C(C)(C)OC(C(N)=O)C(=O)Nc1ccc(Br)cc1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1Cc2[nH]ncc2C(NC(=O)Nc2cc(C(=O)NCCO)ccc2Br)C1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCCC(CC#N)CCNC(=O)Nc1ccccc1NC(=O)CCC(=O)NC(F)(F)Br,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(F)=C(CNC(=O)Nc1ccccc1NC(=O)C(=O)NCC1CC1)C(CN)=C(F)Br,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CCCC(NC(=O)C(F)(F)Br)c1nc(NC(=O)CCc2ccccc2)[nH]c(=O)c1C#N,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,C=C1NC(=O)C(=CN=C(N)C(=O)Nc2cc(C=C(C)OCC(F)(F)Br)ccc2N)C1=C,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CN(CCN)C(=O)C(c1ccncc1)N(CC(N)=O)C(=O)Cc1cc(F)c(Br)cc1F,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(=O)Nc1ccccc1C=C(NC(=O)CCc1cc[nH]c1)C(=O)NNCC(F)(F)Br,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Cc1c(F)cc(C(=O)NC2CC2CO)cc1NC(=O)Nc1ccc(Br)cc1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,COC(=CC(C)CC(N)=O)CNC(=O)NNc1ccccc1C(F)(F)Br,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CN1CCNC(=O)N(C2CCCC(C#N)C2O)CCc2cc(Br)ccc2NC1=O,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC(C)C1N(C(=O)C2CCCN(C(=O)c3n[nH]cc3Br)C2)CC(N)CC1(C)C,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CNC(=O)CNC(=O)NCC1(C(=O)Nc2ccc(C(=CN)C(F)(F)Br)cc2)CCCC1,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CC1=CC2=C(NC1)C(=CC(=N)Br)NC(=O)Nc1ccccc1OC(C)C(=O)NC2,171400798
C1C(CC1(F)F)CNCCC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,CN(C(=O)Nc1ccc(O)c(F)c1)C(C)(C)C(=O)NCCc1cc(Br)c(F)cc1N,171400798
